round,t1,t2,t3,t4,offset,rtt,diff
1,1731093676.3894768,1731093676.6743171,1731093676.6743796,1731093677.1903121,-0.11554610729217529,0.800835371017456,0.19981718063354492
2,1731093683.3481536,1731093683.348393,1731093683.3484545,1731093683.7488244,-0.2000652551651001,0.40067076683044434,0.00014472007751464844
3,1731093684.1580372,1731093684.3585415,1731093684.358603,1731093684.5589166,9.5367431640625e-05,0.4008793830871582,7.867813110351562e-06
4,1731093685.4081328,1731093685.608568,1731093685.6086316,1731093685.8090472,9.775161743164062e-06,0.40091443061828613,1.7404556274414062e-05
5,1731093686.9427738,1731093687.1431751,1731093687.1432378,1731093687.3436933,-2.7060508728027344e-05,0.40091943740844727,1.0013580322265625e-05
6,1731093688.427079,1731093688.6275456,1731093688.6276085,1731093688.8281107,-1.7762184143066406e-05,0.4010317325592041,2.6941299438476562e-05
7,1731093695.0620928,1731093695.262492,1731093695.262556,1731093695.4629436,5.841255187988281e-06,0.400850772857666,2.193450927734375e-05
8,1731093696.336615,1731093696.5370622,1731093696.5371244,1731093696.737495,3.826618194580078e-05,0.4008798599243164,1.6450881958007812e-05
9,1731093698.0292432,1731093698.2296424,1731093698.2297049,1731093698.4301043,-1.1920928955078125e-07,0.4008610248565674,1.6689300537109375e-05
10,1731093699.8726933,1731093700.073096,1731093700.0731575,1731093700.2736266,-3.314018249511719e-05,0.40093326568603516,1.621246337890625e-05
11,1731093701.3568997,1731093701.557374,1731093701.5574358,1731093701.7578213,4.4345855712890625e-05,0.4009215831756592,2.7894973754882812e-05
12,1731093702.9010348,1731093703.1014335,1731093703.1014962,1731093703.3019583,-3.170967102050781e-05,0.400923490524292,3.5762786865234375e-06
13,1731093704.2124228,1731093704.4128463,1731093704.4129663,1731093704.6133544,1.7642974853515625e-05,0.40093159675598145,1.3589859008789062e-05
14,1731093705.4385247,1731093705.6389391,1731093705.6390002,1731093705.839454,-1.9669532775878906e-05,0.40092921257019043,5.9604644775390625e-06
15,1731093706.760772,1731093706.9611456,1731093706.9612088,1731093707.1616204,-1.895427703857422e-05,0.400848388671875,2.4557113647460938e-05
16,1731093708.0722985,1731093708.272647,1731093708.272709,1731093708.4730651,-3.933906555175781e-06,0.40076661109924316,2.8848648071289062e-05
17,1731093709.0702248,1731093709.2707102,1731093709.2707746,1731093709.471133,6.35385513305664e-05,0.4009082317352295,3.4809112548828125e-05
18,1731093710.797536,1731093710.997994,1731093710.9980555,1731093711.1985106,1.430511474609375e-06,0.40097475051879883,3.62396240234375e-05
19,1731093712.098035,1731093712.2984574,1731093712.29852,1731093712.4989965,-2.7060508728027344e-05,0.40096139907836914,8.821487426757812e-06
20,1731093713.1263099,1731093713.3266656,1731093713.3267279,1731093713.5271797,-4.8041343688964844e-05,0.40086984634399414,3.933906555175781e-05
21,1731093714.9550292,1731093715.155436,1731093715.1554978,1731093715.3559225,-8.940696716308594e-06,0.4008932113647461,4.792213439941406e-05
22,1731093716.8124688,1731093717.0129693,1731093717.013033,1731093717.213381,7.617473602294922e-05,0.4009122848510742,2.8371810913085938e-05
23,1731093718.4127007,1731093718.6129942,1731093718.6130557,1731093718.8135593,-0.00010502338409423828,0.40085864067077637,7.748603820800781e-05
24,1731093719.329472,1731093719.529964,1731093719.5300267,1731093719.7304327,4.291534423828125e-05,0.40096068382263184,3.409385681152344e-05
25,1731093725.9243276,1731093726.124773,1731093726.1248353,1731093726.3254373,-7.832050323486328e-05,0.4011096954345703,0.00011229515075683594
26,1731093727.5848038,1731093727.7852716,1731093727.7853332,1731093727.9857352,3.2901763916015625e-05,0.40093135833740234,0.00013637542724609375
27,1731093729.0836067,1731093729.284103,1731093729.2841651,1731093729.4844933,8.404254913330078e-05,0.40088653564453125,5.0067901611328125e-06
28,1731093730.5248597,1731093730.7253764,1731093730.7254403,1731093730.925842,5.745887756347656e-05,0.4009823799133301,6.246566772460938e-05
29,1731093731.6386356,1731093731.8390799,1731093731.8391423,1731093732.0396142,-1.3828277587890625e-05,0.40097856521606445,4.839897155761719e-05
30,1731093733.3971286,1731093733.5975087,1731093733.5975711,1731093733.7980213,-3.504753112792969e-05,0.4008927345275879,1.3589859008789062e-05
31,1731093735.232414,1731093735.4327674,1731093735.4328296,1731093735.6334078,-0.00011241436004638672,0.40099382400512695,9.870529174804688e-05
32,1731093736.7015586,1731093736.902091,1731093736.9021533,1731093737.1024525,0.00011658668518066406,0.4008939266204834,1.7642974853515625e-05
33,1731093738.4069421,1731093738.607292,1731093738.6073542,1731093738.8078141,-5.507469177246094e-05,0.40087199211120605,3.719329833984375e-05
34,1731093739.6259673,1731093739.826497,1731093739.8265605,1731093740.0269296,8.034706115722656e-05,0.40096235275268555,4.267692565917969e-05
