round,t1,t2,t3,t4,offset,rtt,diff
1,1731093908.7953207,None,None,None,0.16047143936157227,None,0.273273229598999
2,1731093910.3621051,None,None,None,-0.002287149429321289,None,0.2755603790283203
3,1731093911.7617188,None,None,None,-1,None,0.2755587100982666
4,1731093917.7681582,None,None,None,-0.8342306613922119,None,1.1097908020019531
5,1731093918.3358376,None,None,None,1.0511584281921387,None,0.05863237380981445
6,1731093920.7888992,None,None,None,-0.09185600280761719,None,0.15048837661743164
7,1731093922.098975,None,None,None,0.22139668464660645,None,0.0709085464477539
8,1731093925.1245477,None,None,None,-0.4643430709838867,None,0.393435001373291
9,1731093926.062381,None,None,None,-0.5850193500518799,None,0.97845458984375
10,1731093926.8795335,None,None,None,0.35049915313720703,None,0.6279547214508057
11,1731093928.6321502,None,None,None,2.6941299438476562e-05,None,0.6279280185699463
12,1731093930.0342803,None,None,None,2.5510787963867188e-05,None,0.6279027462005615
13,1731093931.4364312,None,None,None,-1,None,0.6279003620147705
14,1731093937.4428318,None,None,None,-2.3021342754364014,None,2.930037021636963
15,1731093936.542872,None,None,None,-1,None,2.93003511428833
16,1731093942.5493093,None,None,None,1.1510491371154785,None,1.7789876461029053
17,1731093945.102547,None,None,None,1.1510848999023438,None,0.6279027462005615
18,1731093947.6558342,None,None,None,-1,None,0.6279008388519287
19,1731093953.662275,None,None,None,-1,None,0.6279008388519287
20,1731093959.6687179,None,None,None,-1.0311896800994873,None,1.659092903137207
21,1731093960.0396256,None,None,None,1.6011552810668945,None,0.0579373836517334
22,1731093963.0429752,None,None,None,1.1682510375976562e-05,None,0.05792522430419922
23,1731093964.445149,None,None,None,2.2649765014648438e-05,None,0.05790281295776367
24,1731093965.8472793,None,None,None,-1,None,0.05790066719055176
25,1731093971.853747,None,None,None,-2.002180814743042,None,2.0600838661193848
26,1731093971.2536297,None,None,None,2.7532804012298584,None,0.6931965351104736
27,1731093976.8109431,None,None,None,-1,None,0.6931989192962646
28,1731093982.8173718,None,None,None,0.7337682247161865,None,1.426964282989502
29,1731093984.5524664,None,None,None,-1.7688353061676025,None,0.3418712615966797
30,1731093983.7849615,None,None,None,-1.050926685333252,None,1.3927981853485107
31,1731093983.7354312,None,None,None,0.9392390251159668,None,0.45355820655822754
32,1731093985.877017,None,None,None,-1,None,0.4535560607910156
33,1731093991.8835125,None,None,None,-2.7957277297973633,None,3.2492856979370117
34,1731093990.4898858,None,None,None,1.561781644821167,None,1.6875040531158447
35,1731093993.4537966,None,None,None,-1,None,1.6875019073486328
36,1731093999.4602199,None,None,None,-1.4839487075805664,None,3.1714532375335693
37,1731093999.378479,None,None,None,1.7947688102722168,None,1.3766236305236816
38,1731094002.5753915,None,None,None,2.193450927734375e-05,None,1.3766624927520752
39,1731094003.97757,None,None,None,-4.76837158203125e-07,None,1.3766624927520752
40,1731094005.3798118,None,None,None,1.3589859008789062e-05,None,1.3766493797302246
41,1731094006.782007,None,None,None,-1.2636184692382812e-05,None,1.3766615390777588
