round,t1,t2,t3,t4,offset,rtt,diff
1,1731141091.1734464,1731141091.5241437,None,1731141091.5743256,0.20043957233428955,0.4008791446685791,7.748603820800781e-05
2,1731141092.3302925,1731141092.6809523,None,1731141092.7311041,0.20040583610534668,0.40081167221069336,8.344650268554688e-06
3,1731141093.4173384,1731141093.7680004,None,1731141093.81814,0.20040082931518555,0.4008016586303711,1.5974044799804688e-05
4,1731141094.8465474,1731141095.1971571,None,1731141095.2472966,0.20037460327148438,0.40074920654296875,9.775161743164062e-06
5,1731141096.5234318,1731141096.8740942,None,1731141096.924256,0.20041215419769287,0.40082430839538574,5.245208740234375e-06
6,1731141098.0219088,1731141098.3725693,None,1731141098.4227262,0.2004086971282959,0.4008173942565918,6.67572021484375e-06
7,1731141099.8114998,1731141100.1620898,None,1731141100.2122319,0.20036602020263672,0.40073204040527344,2.1457672119140625e-05
8,1731141101.6222622,1731141101.972778,None,1731141102.0229142,0.20032596588134766,0.4006519317626953,5.507469177246094e-05
9,1731141102.790753,1731141103.1414292,None,1731141103.191578,0.20041251182556152,0.40082502365112305,1.8358230590820312e-05
10,1731141104.4277973,1731141104.7784996,None,1731141104.828704,0.20045340061187744,0.4009068012237549,3.5762786865234375e-06
11,1731141105.5582695,1731141105.9089394,None,1731141105.9590845,0.2004075050354004,0.4008150100708008,1.71661376953125e-05
12,1731141107.3943655,1731141107.7450144,None,1731141107.795111,0.20037269592285156,0.4007453918457031,3.314018249511719e-05
13,1731141108.3384323,1731141108.6890097,None,1731141108.7390606,0.20031416416168213,0.40062832832336426,1.9073486328125e-05
14,1731141114.3423722,1731141114.6929955,None,1731141114.7430563,0.200342059135437,0.400684118270874,3.838539123535156e-05
15,1731141115.5711706,1731141115.9217772,None,1731141115.971907,0.20036816596984863,0.40073633193969727,6.67572021484375e-06
16,1731141116.9398906,1731141117.2904954,None,1731141117.3407469,0.20042812824249268,0.40085625648498535,6.842613220214844e-05
17,1731141118.30353,1731141118.654137,None,1731141118.7042012,0.20033562183380127,0.40067124366760254,2.7894973754882812e-05
18,1731141124.588873,1731141124.9395182,None,1731141124.989717,0.20042204856872559,0.40084409713745117,2.193450927734375e-05
19,1731141126.0178678,1731141126.3684826,None,1731141126.418589,0.20036065578460693,0.40072131156921387,9.059906005859375e-06
20,1731141127.8672063,1731141128.2179205,None,1731141128.2680578,0.20042574405670166,0.4008514881134033,4.363059997558594e-05
21,1731141129.4630423,1731141129.8137007,None,1731141129.8638449,0.20040130615234375,0.4008026123046875,1.1920928955078125e-05
22,1731141130.467115,1731141130.8177698,None,1731141130.8679256,0.20040535926818848,0.40081071853637695,4.5299530029296875e-06
23,1731141132.0497992,1731141132.4003978,None,1731141132.4505212,0.20036101341247559,0.40072202682495117,7.62939453125e-06
24,1731141133.8016915,1731141134.1522398,None,1731141134.2024043,0.2003563642501831,0.4007127285003662,5.7220458984375e-05
25,1731141134.9700599,1731141135.320707,None,1731141135.3708584,0.2003992795944214,0.4007985591888428,2.86102294921875e-06
26,1731141136.1949933,1731141136.5456605,None,1731141136.5958579,0.20043230056762695,0.4008646011352539,1.0013580322265625e-05
27,1731141137.266334,1731141137.6170526,None,1731141137.6671987,0.20043230056762695,0.4008646011352539,4.100799560546875e-05
28,1731141144.0397341,1731141144.3903852,None,1731141144.4407346,0.2005002498626709,0.4010004997253418,9.489059448242188e-05
