round,t1,t2,t3,t4,offset,rtt,diff
1,1731092216.6588655,1731092216.3111565,None,1731092216.7596848,-0.29729926586151123,0.10081934928894043,0.10071468353271484
2,1731092217.4777179,1731092217.4272156,None,1731092217.578635,-4.374980926513672e-05,0.10091710090637207,0.10074591636657715
3,1731092218.2901335,1731092218.2398064,None,1731092218.3912578,0.00023508071899414062,0.10112428665161133,0.1009821891784668
4,1731092219.5913296,1731092219.5407064,None,1731092219.692134,-0.00022101402282714844,0.10080432891845703,0.10076069831848145
5,1731092220.917483,1731092220.8671453,None,1731092221.0184796,0.00016045570373535156,0.10099649429321289,0.100921630859375
6,1731092221.6039543,1731092221.5535455,None,1731092221.7049172,7.259845733642578e-05,0.10096287727355957,0.10099434852600098
7,1731092222.7862175,1731092222.7355847,None,1731092222.8869514,-0.0002657175064086914,0.10073399543762207,0.10072851181030273
8,1731092223.5002882,1731092223.4499826,None,1731092223.6011949,0.00014770030975341797,0.1009066104888916,0.1008760929107666
9,1731092224.147355,1731092224.0969348,None,1731092224.248275,3.9696693420410156e-05,0.10091996192932129,0.10091614723205566
10,1731092225.3084872,1731092225.2579598,None,1731092225.4093328,-0.00010454654693603516,0.1008455753326416,0.10081148147583008
11,1731092226.6237562,1731092226.5733643,None,1731092226.724736,9.799003601074219e-05,0.10097980499267578,0.1009073257446289
12,1731092227.466832,1731092227.416269,None,1731092227.5676155,-0.0001710653305053711,0.1007835865020752,0.1007380485534668
13,1731092228.2445211,1731092228.1941907,None,1731092228.3453953,0.00010669231414794922,0.10087418556213379,0.1008448600769043
14,1731092229.2194839,1731092229.1690004,None,1731092229.3202982,-7.62939453125e-05,0.1008143424987793,0.1007688045501709
15,1731092230.2715962,1731092230.2212634,None,1731092230.3724942,0.00011622905731201172,0.10089802742004395,0.10088467597961426
16,1731092231.030576,1731092230.980102,None,1731092231.1314633,-3.0279159545898438e-05,0.10088729858398438,0.10085463523864746
17,1731092231.9349911,1731092231.8845658,None,1731092232.0358925,2.5391578674316406e-05,0.10090136528015137,0.10087966918945312
18,1731092232.6185477,1731092232.568088,None,1731092232.7194216,-2.2649765014648438e-05,0.10087394714355469,0.10085773468017578
