round,t1,t2,t3,t4,offset,rtt,diff
1,1731141290.605741,1731141290.848106,None,1731141291.006339,0.20029902458190918,0.40059804916381836,7.43865966796875e-05
2,1731141292.021192,1731141292.2635825,None,1731141292.421921,0.20036447048187256,0.4007289409637451,5.841255187988281e-05
3,1731141293.7802231,1731141294.0226464,None,1731141294.1808922,0.2003345489501953,0.4006690979003906,5.245208740234375e-06
4,1731141295.3872204,1731141295.6296077,None,1731141295.7878728,0.20032620429992676,0.4006524085998535,2.2411346435546875e-05
5,1731141297.1115575,1731141297.3539314,None,1731141297.5122294,0.20033597946166992,0.40067195892333984,4.5299530029296875e-05
6,1731141298.6323528,1731141298.8747325,None,1731141299.0330172,0.2003321647644043,0.4006643295288086,3.600120544433594e-05
7,1731141299.6298704,1731141299.8722963,None,1731141300.0305526,0.2003411054611206,0.4006822109222412,1.1920928955078125e-06
8,1731141300.9078212,1731141301.1502461,None,1731141301.3085022,0.20034050941467285,0.4006810188293457,9.5367431640625e-07
9,1731141302.054196,1731141302.2967277,None,1731141302.4549713,0.20038771629333496,0.4007754325866699,6.079673767089844e-05
10,1731141303.882227,1731141304.1247272,None,1731141304.2829862,0.2003796100616455,0.400759220123291,3.719329833984375e-05
11,1731141305.249637,1731141305.49211,None,1731141305.6503735,0.20036828517913818,0.40073657035827637,2.09808349609375e-05
12,1731141306.701075,1731141306.9436376,None,1731141307.1019106,0.20041775703430176,0.4008355140686035,6.151199340820312e-05
13,1731141307.9137306,1731141308.1561384,None,1731141308.314547,0.2004082202911377,0.4008164405822754,8.368492126464844e-05
14,1731141314.1843069,1731141314.4267147,None,1731141314.584948,0.20032060146331787,0.40064120292663574,3.337860107421875e-06
15,1731141315.8547103,1731141316.0970995,None,1731141316.2553885,0.20033907890319824,0.4006781578063965,3.314018249511719e-05
16,1731141316.8599453,1731141317.102334,None,1731141317.2605677,0.20031118392944336,0.4006223678588867,5.9604644775390625e-06
17,1731141318.4699903,1731141318.7123806,None,1731141318.8706338,0.20032179355621338,0.40064358711242676,1.4781951904296875e-05
18,1731141319.785942,1731141320.0283294,None,1731141320.1865742,0.20031607151031494,0.4006321430206299,1.239776611328125e-05
19,1731141321.4600444,1731141321.70239,None,1731141321.8606746,0.20031511783599854,0.40063023567199707,5.2928924560546875e-05
20,1731141322.8710501,1731141323.113414,None,1731141323.2716362,0.20029306411743164,0.4005861282348633,1.2636184692382812e-05
21,1731141323.791562,1731141324.0339477,None,1731141324.1921847,0.2003113031387329,0.4006226062774658,9.059906005859375e-06
22,1731141325.2709014,1731141325.5132885,None,1731141325.6716676,0.20038306713104248,0.40076613426208496,7.915496826171875e-05
23,1731141326.9834154,1731141327.2258022,None,1731141327.3840985,0.2003415822982788,0.4006831645965576,3.886222839355469e-05
24,1731141328.5810428,1731141328.8234267,None,1731141328.9817226,0.2003399133682251,0.4006798267364502,4.00543212890625e-05
25,1731141329.9520862,1731141330.1944785,None,1731141330.35273,0.20032191276550293,0.40064382553100586,1.3113021850585938e-05
26,1731141331.1438663,1731141331.3862553,None,1731141331.5445292,0.200331449508667,0.400662899017334,2.5987625122070312e-05
27,1731141332.1305423,1731141332.3729727,None,1731141332.531228,0.20034289360046387,0.40068578720092773,4.0531158447265625e-06
28,1731141333.490835,1731141333.733362,None,1731141333.8916264,0.20039570331573486,0.4007914066314697,4.792213439941406e-05
29,1731141335.3853712,1731141335.627785,None,1731141335.7860806,0.2003546953201294,0.4007093906402588,2.4080276489257812e-05
30,1731141336.5528266,1731141336.795235,None,1731141336.9534776,0.20032548904418945,0.4006509780883789,7.152557373046875e-07
31,1731141338.1999416,1731141338.4422965,None,1731141338.6007252,0.2003917694091797,0.4007835388183594,0.00012040138244628906
32,1731141339.1510613,1731141339.3934484,None,1731141339.5517154,0.2003270387649536,0.4006540775299072,2.3603439331054688e-05
33,1731141340.2563157,1731141340.4986668,None,1731141340.6568806,0.20028245449066162,0.40056490898132324,1.4781951904296875e-05
34,1731141341.3442426,1731141341.5866401,None,1731141341.7449765,0.20036697387695312,0.40073394775390625,5.2928924560546875e-05
35,1731141342.945852,1731141343.1881988,None,1731141343.3466258,0.2003868818283081,0.4007737636566162,0.00012373924255371094
36,1731141343.9703662,1731141344.212747,None,1731141344.3710134,0.20032358169555664,0.4006471633911133,2.6226043701171875e-05
37,1731141345.762226,1731141346.0046158,None,1731141346.1628737,0.20032382011413574,0.4006476402282715,1.7881393432617188e-05
38,1731141347.433278,1731141347.6756706,None,1731141347.833917,0.20031940937042236,0.4006388187408447,1.049041748046875e-05
39,1731141353.7548697,1731141353.9972465,None,1731141354.1555495,0.2003399133682251,0.4006798267364502,4.649162292480469e-05
40,1731141355.0876784,1731141355.330102,None,1731141355.4883668,0.20034420490264893,0.40068840980529785,4.5299530029296875e-06
41,1731141356.0677428,1731141356.3101704,None,1731141356.4684277,0.20034241676330566,0.40068483352661133,1.6689300537109375e-06
