round,t1,t2,t3,t4,offset,rtt,diff
18,1731093338.5596957,1731093338.564942,1731093338.5650015,1731093338.570215,1.633167266845703e-05,0.010519266128540039,4.76837158203125e-06
19,1731093339.4413767,1731093339.4465845,1731093339.4466455,1731093339.4519544,-5.054473876953125e-05,0.010577678680419922,4.601478576660156e-05
20,1731093340.8714583,1731093340.8767176,1731093340.876778,1731093340.8821592,-6.103515625e-05,0.01070094108581543,0.00010704994201660156
21,1731093341.5569973,1731093341.5623705,1731093341.5624316,1731093341.5675685,0.00011813640594482422,0.01057124137878418,1.049041748046875e-05
22,1731093342.2368674,1731093342.2421248,1731093342.242186,1731093342.24747,-1.3232231140136719e-05,0.010602474212646484,1.430511474609375e-06
23,1731093343.3382578,1731093343.3434799,1731093343.3435407,1731093343.3487935,-1.537799835205078e-05,0.010535717010498047,1.7642974853515625e-05
24,1731093344.6460369,1731093344.6512713,1731093344.651332,1731093344.6565673,-4.76837158203125e-07,0.010530471801757812,1.7642974853515625e-05
25,1731093345.6341643,1731093345.639394,1731093345.6394553,1731093345.6446807,2.1457672119140625e-06,0.01051640510559082,1.5974044799804688e-05
26,1731093346.454918,1731093346.4601614,1731093346.4602222,1731093346.4654598,2.9802322387695312e-06,0.010541915893554688,1.3113021850585938e-05
27,1731093346.9812534,1731093346.9864829,1731093346.986544,1731093346.9917858,-6.198883056640625e-06,0.010532379150390625,1.9788742065429688e-05
28,1731093347.6914446,1731093347.696689,1731093347.6967492,1731093347.701953,2.0265579223632812e-05,0.010508298873901367,1.6689300537109375e-06
29,1731093353.6736674,1731093353.6790457,1731093353.6791062,1731093353.684318,8.320808410644531e-05,0.010650634765625,8.487701416015625e-05
30,1731093355.0894692,1731093355.0946465,1731093355.0947068,1731093355.1000495,-8.273124694824219e-05,0.010580301284790039,1.9073486328125e-06
31,1731093356.3667006,1731093356.3719137,1731093356.371975,1731093356.3772306,-2.1338462829589844e-05,0.01052999496459961,1.9550323486328125e-05
32,1731093357.2873957,1731093357.2926304,1731093357.2926915,1731093357.2979906,-3.218650817871094e-05,0.010594844818115234,5.1975250244140625e-05
33,1731093358.6987607,1731093358.7040455,1731093358.7041063,1731093358.7092967,4.7206878662109375e-05,0.010535955429077148,4.76837158203125e-06
34,1731093369.6898143,1731093369.6950395,1731093369.6951013,1731093369.700342,-7.748603820800781e-06,0.010527610778808594,1.239776611328125e-05
35,1731093371.0024521,1731093371.0077446,1731093371.0078049,1731093371.0130675,1.4901161193847656e-05,0.010615348815917969,1.9073486328125e-06
36,1731093372.1749775,1731093372.180151,1731093372.1802113,1731093372.1855307,-7.295608520507812e-05,0.010553121566772461,6.961822509765625e-05
37,1731093373.4775205,1731093373.4828033,1731093373.4829245,1731093373.4880993,5.4001808166503906e-05,0.01057887077331543,1.621246337890625e-05
38,1731093374.2656221,1731093374.2707345,1731093374.2707481,1731093374.2759545,-4.696846008300781e-05,0.010332345962524414,6.318092346191406e-05
39,1731093375.2690036,1731093375.2742567,1731093375.2743177,1731093375.2795296,2.0623207092285156e-05,0.010525941848754883,4.291534423828125e-05
40,1731093376.5724092,1731093376.5776641,1731093376.577726,1731093376.5829287,2.6106834411621094e-05,0.01051950454711914,1.6450881958007812e-05
41,1731093377.434016,1731093377.4392471,1731093377.4393077,1731093377.4445362,1.3113021850585938e-06,0.010520219802856445,1.5020370483398438e-05
42,1731093378.467669,1731093378.4729471,1731093378.473007,1731093378.4782007,4.220008850097656e-05,0.01053166389465332,2.7418136596679688e-05
43,1731093379.5756223,1731093379.5808086,1731093379.5809226,1731093379.5862238,-5.745887756347656e-05,0.010601520538330078,3.075599670410156e-05
44,1731093380.7621865,1731093380.767414,1731093380.7674623,1731093380.7726645,1.2636184692382812e-05,0.010478019714355469,1.6689300537109375e-05
45,1731093381.839319,1731093381.8446329,1731093381.8446932,1731093381.8499198,4.363059997558594e-05,0.010600805282592773,2.574920654296875e-05
46,1731093382.6797695,1731093382.685009,1731093382.6850696,1731093382.6903057,1.6689300537109375e-06,0.01053619384765625,2.7894973754882812e-05
